,avg_align,user,date,hashtags,tweet,followers_count,created,verified,url,reply_count,retweet_count,quote_count,like_count,view_count,media,retweeded_tweet,quoted_tweet,in_reply_to_user,mentioned_users,tw_content,Unnamed: 0,domain,l2,l1,n,r1,r2,website,Twitter,twitt_list,handles,vader_sentiment,negative_sentiment,neutral_sentiment,positive_sentiment,compound_sentiment
89,0.0503,cnbci,2023-02-28 07:03:52+00:00,,"This semiconductor giant could benefit the most from the ChatGPT-fueled AI craze, Bernstein says https://t.co/IDPy9zi21S",157739,2009-02-02 08:21:38+00:00,True,https://twitter.com/CNBCi/status/1630463781380685826,1,1,0,1,804.0,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Fp8EBMOXgAA1NGx.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1630025791630110720/pl/ZQ8O8PDqz4FcIA6x.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1630025791630110720/vid/1920x1080/5Oc1h6Tm4LRuuikb.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1630025791630110720/vid/1280x720/VXMltFvah2oc3bI-.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1630025791630110720/vid/640x360/BcGMi35mLX9GI6PH.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1630025791630110720/vid/480x270/mq_HfNMVfbMpyEbl.mp4?tag=16', contentType='video/mp4', bitrate=288000)], duration=281.315, views=284, altText=None)]",,,,"[User(username='MonicaPitrelli', id=1301124388876554241, displayname='Monica Pitrelli', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","This semiconductor giant could benefit the most from the ChatGPT-fueled AI craze, Bernstein says ",282,www.cnbc.com,0.0662,0.1803,0.5125,0.1776,0.0635,https://www.cnbc.com,['https://www.twitter.com/cnbci?lang=en/'],['https://www.twitter.com/cnbci'],cnbci,"{'neg': 0.096, 'neu': 0.723, 'pos': 0.181, 'compound': 0.34}",0.05620370370370371,0.8662037037037037,0.07755555555555554,0.06143518518518518
90,0.0563,forbes,2023-02-28 21:35:04+00:00,['SuperBowl'],"Elon Musk has begun discussions with AI experts in “recent weeks” to build a competitor to OpenAI’s ChatGPT, according to reports. 
https://t.co/UmyQ5nRq7n",18798981,2009-11-21 02:09:57+00:00,True,https://twitter.com/Forbes/status/1630683023313195009,7,15,3,50,36403.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqD5nn8WYAIG9sP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqD5nn8WYAIG9sP?format=jpg&name=orig', altText=None)]",,,,"[User(username='dianebrady', id=21810821, displayname='Diane Brady', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Elon Musk has begun discussions with AI experts in “recent weeks” to build a competitor to OpenAI’s ChatGPT, according to reports. 
",284,www.forbes.com,0.2931,0.1552,0.2036,0.2153,0.1327,https://www.forbes.com,"['https://twitter.com/intent/tweet?url=https%3A%2F%2Fwww.forbes.com/quote-of-the-day%2F03142023%3Futm_source=twitter%26utm_medium=qotd%26utm_campaign=03142023&text=Quote%20Of%20The%20Day%20via%20@Forbes', 'https://www.twitter.com/forbes/']",['https://www.twitter.com/forbes'],forbes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.07119801980198019,0.8462178217821783,0.0825940594059406,0.12393960396039605
91,0.0586,bn9,2023-01-06 23:00:12+00:00,,"Ask the new artificial intelligence tool ChatGPT to write an essay about the cause of the American Civil War and you can watch it churn out a persuasive term paper in a matter of seconds.
 https://t.co/m1ERiGCLfd",384021,2008-11-11 12:03:53+00:00,True,https://twitter.com/BN9/status/1611497892325298177,0,0,0,0,2053.0,,,,,,"Ask the new artificial intelligence tool ChatGPT to write an essay about the cause of the American Civil War and you can watch it churn out a persuasive term paper in a matter of seconds.
 ",285,www.baynews9.com,0.033,0.1161,0.4403,0.3937,0.0169,https://www.baynews9.com,['https://twitter.com/BN9'],['https://twitter.com/bn9'],bn9,"{'neg': 0.097, 'neu': 0.798, 'pos': 0.105, 'compound': -0.1779}",0.097,0.798,0.105,-0.1779
92,0.0777,yahoofinance,2023-02-28 14:44:56+00:00,,Microsoft is bringing ChatGPT-powered Bing to Windows 11 in latest update https://t.co/0tqKY4UC1W by @DanielHowley,1569657,2009-01-26 17:44:44+00:00,True,https://twitter.com/YahooFinance/status/1630579813772607488,1,4,0,8,8258.0,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1630248534246129669/img/ACFpqh78Hv35-l9b.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1630248534246129669/pl/Qw8X0ZtxVM38WjzP.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1630248534246129669/vid/1920x1080/vnzIXB0I-fc3A7i6.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1630248534246129669/vid/1280x720/pUEqrB0wPSl0josH.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1630248534246129669/vid/480x270/_Wf7AF2vTgJh-Skw.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1630248534246129669/vid/640x360/mq3Kna625T5V_m2J.mp4?tag=16', contentType='video/mp4', bitrate=832000)], duration=279.53, views=2576, altText=None)]",,,https://twitter.com/YahooFinance,"[User(username='DanielHowley', id=339848068, displayname='Daniel Howley', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",Microsoft is bringing ChatGPT-powered Bing to Windows 11 in latest update  by @DanielHowley,290,finance.yahoo.com,0.0192,0.2044,0.452,0.291,0.0333,https://finance.yahoo.com,['https://twitter.com/YahooFinance'],['https://twitter.com/yahoofinance'],yahoofinance,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.03048611111111111,0.886625,0.08284722222222222,0.2117888888888889
93,0.1661,thehill,2023-02-28 17:26:06+00:00,['TheHillTech'],"""ChatGPT/Bing 2024: AI is better than no intelligence"" (@TheHillOpinion) https://t.co/dWGzFtXkmK https://t.co/wthi8597a5",4479325,2007-03-22 18:15:18+00:00,True,https://twitter.com/thehill/status/1630620371253706773,4,1,0,3,12278.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqEgliIXwBI-4Rh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqEgliIXwBI-4Rh?format=jpg&name=orig', altText=None)]",,https://twitter.com/TheHillEvents/status/1626301892560035842,,"[User(username='TheHillOpinion', id=2516164608, displayname='TheHillOpinion', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","""ChatGPT/Bing 2024: AI is better than no intelligence"" (@TheHillOpinion)  ",308,thehill.com,0.1358,0.1426,0.1613,0.3789,0.1813,https://thehill.com,['https://twitter.com/intent/follow?screen_name=thehill'],['https://twitter.com/thehill'],thehill,"{'neg': 0.205, 'neu': 0.562, 'pos': 0.233, 'compound': 0.089}",0.01626086956521739,0.8823043478260869,0.10147826086956523,0.2399304347826087
94,0.2386,fox10phoenix,2023-01-31 20:00:44+00:00,,The AI detection tool is responding to fears that ChatGPT's artificial intelligence ability to write just about anything could fuel cheating in schools.  https://t.co/uPFr9TIZ6b,351190,2009-01-14 22:29:11+00:00,True,https://twitter.com/FOX10Phoenix/status/1620512426088177665,0,1,0,3,1330.0,,,,,,The AI detection tool is responding to fears that ChatGPT's artificial intelligence ability to write just about anything could fuel cheating in schools.  ,311,www.fox10phoenix.com,0.009,0.1008,0.5047,0.369,0.0165,https://www.fox10phoenix.com,['http://www.twitter.com/fox10phoenix'],['https://www.twitter.com/fox10phoenix'],fox10phoenix,"{'neg': 0.208, 'neu': 0.617, 'pos': 0.175, 'compound': -0.25}",0.104,0.8085,0.0875,-0.125
95,0.2497,nypost,2023-02-28 14:56:00+00:00,,Elon Musk looks to develop AI rival to ‘woke’ ChatGPT: report https://t.co/nzuK9tkL3x https://t.co/yNQ6HCyrT0,2871839,2008-11-18 19:46:36+00:00,True,https://twitter.com/nypost/status/1630582597213384705,12,33,7,191,25201.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqD-O0ZWYAIxeug?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqD-O0ZWYAIxeug?format=jpg&name=orig', altText=None)]",,,,,Elon Musk looks to develop AI rival to ‘woke’ ChatGPT: report  ,312,nypost.com,0.0115,0.1175,0.2374,0.5029,0.1306,https://nypost.com,['https://twitter.com/nypost'],['https://twitter.com/nypost'],nypost,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.1610357142857143,0.80075,0.038214285714285715,-0.1923892857142857
96,0.2754,wsj,2023-02-27 21:15:05+00:00,['WSJWhatsNow'],"From @WSJopinion: ChatGPT still needs to go through new versions and have its flaws exposed to be good, writes @andykessler https://t.co/DpLT2gslrl",20518311,2007-04-01 06:22:13+00:00,True,https://twitter.com/WSJ/status/1630315608922365971,6,8,4,14,76193.0,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Fpg_KJPaAAAwGcp.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1628120435266314240/pl/b2OtTqGIQgSZ8KuN.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1628120435266314240/vid/320x320/QSYmmU226RXkKg5b.mp4?tag=16', contentType='video/mp4', bitrate=432000), VideoVariant(url='https://video.twimg.com/amplify_video/1628120435266314240/vid/720x720/A7y-wm9cc24oxh_W.mp4?tag=16', contentType='video/mp4', bitrate=1280000), VideoVariant(url='https://video.twimg.com/amplify_video/1628120435266314240/vid/1080x1080/PlPOtgNiMad2iwEH.mp4?tag=16', contentType='video/mp4', bitrate=8768000), VideoVariant(url='https://video.twimg.com/amplify_video/1628120435266314240/vid/540x540/YvCmRnUm0UE5fqTa.mp4?tag=16', contentType='video/mp4', bitrate=832000)], duration=70.653, views=24537, altText=None)]",,,,"[User(username='WSJopinion', id=7228682, displayname='Wall Street Journal Opinion', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='andykessler', id=146172499, displayname='Andy Kessler', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","From @WSJopinion: ChatGPT still needs to go through new versions and have its flaws exposed to be good, writes @andykessler ",315,www.wsj.com,0.0101,0.1253,0.1632,0.6209,0.0805,https://www.wsj.com,['https://twitter.com/WSJ'],['https://twitter.com/wsj'],wsj,"{'neg': 0.059, 'neu': 0.811, 'pos': 0.131, 'compound': 0.3818}",0.039842105263157894,0.8432368421052632,0.11697368421052633,0.25053947368421053
97,0.3335,ynetnews,2023-01-17 21:23:10+00:00,,"Israeli answer to ChatGPT will spruce up your English writing
https://t.co/rq60xzSwc2

(Photo: Roi Shor) https://t.co/9T0R2efcLp",57826,2011-09-04 12:40:06+00:00,True,https://twitter.com/ynetnews/status/1615459742079455233,0,0,0,0,645.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FmtEEBGXoAsQ0xf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FmtEEBGXoAsQ0xf?format=jpg&name=orig', altText=None)]",,,,,"Israeli answer to ChatGPT will spruce up your English writing


(Photo: Roi Shor) ",322,www.ynetnews.com,0.0229,0.146,0.3353,0.4418,0.0539,https://www.ynetnews.com,['https://twitter.com/ynetnews'],['https://twitter.com/ynetnews'],ynetnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
98,0.3502,reason,2023-02-24 15:33:06+00:00,,Maybe ChatGPT can put DEI bureaucrats out of a job! https://t.co/ydWfeaKFfS,282616,2008-09-26 13:31:17+00:00,True,https://twitter.com/reason/status/1629142380401278977,1,2,0,6,3896.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FkWpDBZXgAQwq84?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FkWpDBZXgAQwq84?format=jpg&name=orig', altText=None)]",,,,"[User(username='DavidRozado', id=1020094257317597184, displayname='David Rozado', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",Maybe ChatGPT can put DEI bureaucrats out of a job! ,324,reason.com,0.0091,0.0378,0.2825,0.5811,0.0895,https://reason.com,['https://twitter.com/reason'],['https://twitter.com/reason'],reason,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.07625,0.79375,0.13,0.27855
99,0.3685,timesofisrael,2023-02-07 07:32:03+00:00,,Google announces release of ChatGPT rival named Bard https://t.co/cdaPddCYTT,406289,2011-12-09 14:37:36+00:00,True,https://twitter.com/TimesofIsrael/status/1622860729367011328,3,1,2,5,2605.0,,,,,,Google announces release of ChatGPT rival named Bard ,326,www.timesofisrael.com,0.0125,0.044,0.3475,0.5743,0.0218,https://www.timesofisrael.com,['https://twitter.com/timesofisrael'],['https://twitter.com/timesofisrael'],timesofisrael,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
100,0.4149,jerusalem_post,2023-02-28 01:10:19+00:00,"['AI', 'ChatGPT']","Elon Musk has approached #AI researchers in recent weeks about forming a new research lab to develop an alternative to #ChatGPT.

https://t.co/uJtC9hDrch",584434,2009-01-25 14:17:26+00:00,True,https://twitter.com/Jerusalem_Post/status/1630374807584817154,0,0,1,4,3563.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FoXgNY2XsAAYBI-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoXgNY2XsAAYBI-?format=jpg&name=orig', altText='What are the legal consequences of ChatGPT?\nphoto credit: REUTERS/DADO RUVIC/ILLUSTRATION/FILE PHOTO')]",,,,"[User(username='jeremybob1', id=524621806, displayname='Yonah Jeremy Bob', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Elon Musk has approached #AI researchers in recent weeks about forming a new research lab to develop an alternative to #ChatGPT.

",330,www.jpost.com,0.0036,0.0311,0.2302,0.6856,0.0495,https://www.jpost.com,"['https://twitter.com/Jerusalem_Post', 'https://twitter.com/Jerusalem_Post/lists/jpost-tweets?ref_src=twsrc%5Etfw']","['https://twitter.com/jerusalem_post/lists/jpost-tweets', 'https://twitter.com/jerusalem_post']",jerusalem_post,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.004291666666666667,0.8897916666666666,0.10591666666666666,0.39133749999999995
101,0.5559,jewishpress,2023-01-23 15:31:32+00:00,,ChatGPT and the Infinite Monkey Theorem - @JewishPress - https://t.co/gk6GpsHmkv,18389,2009-05-07 16:48:58+00:00,False,https://twitter.com/JewishPress/status/1617545578010787841,0,0,0,0,77.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FmhxVZOXgAEHMFW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FmhxVZOXgAEHMFW?format=jpg&name=orig', altText=None)]",,,,"[User(username='JewishPress', id=38466830, displayname='JewishPress.com', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",ChatGPT and the Infinite Monkey Theorem - @JewishPress - ,345,www.jewishpress.com,0.0014,0.0077,0.1672,0.6922,0.1315,https://www.jewishpress.com,"['https://twitter.com/JewishPress', 'https://twitter.com/#!/jewishpress', 'https://twitter.com/jewishpress']","['https://twitter.com/#!/jewishpress', 'https://twitter.com/jewishpress']",jewishpress,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.9116666666666666,0.08833333333333333,0.1858
102,0.6722,christianpost,2023-02-15 15:00:34+00:00,,"ChatGPT could be used by Christians to fulfill 'biblical mandate,' but discernment will be key: professor https://t.co/W0lwYVaIMo",181219,2008-11-06 17:10:51+00:00,True,https://twitter.com/ChristianPost/status/1625872702706950146,4,1,0,2,1438.0,,,,,,"ChatGPT could be used by Christians to fulfill 'biblical mandate,' but discernment will be key: professor ",356,www.christianpost.com,0.0039,0.067,0.0468,0.4626,0.4198,https://www.christianpost.com,"['https://twitter.com/ChristianPost/', 'https://twitter.com/ChristianPost']",['https://twitter.com/christianpost'],christianpost,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.2382}",0.0615,0.881,0.0575,0.06775
103,0.6975,washtimes,2023-02-28 23:50:06+00:00,['TWTFrontPage'],"Mark Zuckerberg teases new AI products as social media, messaging platforms join the ChatGPT tech rush

https://t.co/XgJDJz1Wr2 https://t.co/CNBbIp48wt",449112,2008-05-05 17:43:25+00:00,True,https://twitter.com/WashTimes/status/1630717009494147073,0,2,1,2,1336.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqF4eo-WYAU9OPq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqF4eo-WYAU9OPq?format=jpg&name=orig', altText=None)]",,,,"[User(username='WashTimesOpEd', id=41207697, displayname='Washington Times Opinion', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Mark Zuckerberg teases new AI products as social media, messaging platforms join the ChatGPT tech rush

 ",361,www.washingtontimes.com,0.0049,0.015,0.0267,0.473,0.4805,https://www.washingtontimes.com,"['https://twitter.com/WashTimes', 'https://twitter.com/WashTimesSports', 'https://twitter.com/WashTimesLocal', 'https://twitter.com/WashTimesOpEd']","['https://twitter.com/washtimessports', 'https://twitter.com/washtimeslocal', 'https://twitter.com/washtimes', 'https://twitter.com/washtimesoped']",washtimes,"{'neg': 0.12, 'neu': 0.761, 'pos': 0.12, 'compound': 0.0}",0.10024999999999999,0.82375,0.07609090909090908,-0.023836363636363635
104,0.7572,endtimeheadline,2023-02-02 20:10:11+00:00,,"People will soon be able to ‘talk to dead relatives in the metaverse’ after ‘ChatGPT breakthrough’. Read more below:/
https://t.co/6KCtSWRLjk https://t.co/wYk88TnbUk",26951,2011-05-16 17:18:30+00:00,False,https://twitter.com/EndTimeHeadline/status/1621239579142414342,4,3,1,14,1214.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Fn_MzbTWYAcaVm2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fn_MzbTWYAcaVm2?format=jpg&name=orig', altText=None)]",,,,,"People will soon be able to ‘talk to dead relatives in the metaverse’ after ‘ChatGPT breakthrough’. Read more below:/
 ",365,endtimeheadlines.org,0.0,0.0004,0.0117,0.7654,0.2225,https://endtimeheadlines.org,['https://twitter.com/EndTimeHeadline'],['https://twitter.com/endtimeheadline'],endtimeheadline,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.6486}",0.193,0.807,0.0,-0.6486
105,0.7697,newsmax,2023-02-28 22:30:02+00:00,,"Elon Musk has approached AI researchers in recent weeks about forming a new lab to develop an alternative to OpenAI's ChatGPT, the Information reported Monday, citing people with direct knowledge of the effort.
https://t.co/sm8B3gLLcO https://t.co/VMIRSYgwA1",2103804,2009-02-10 21:04:49+00:00,True,https://twitter.com/NEWSMAX/status/1630696859080728576,32,61,12,396,35414.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFmJcEaMAAgzSA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFmJcEaMAAgzSA?format=jpg&name=orig', altText=None)]",,,,,"Elon Musk has approached AI researchers in recent weeks about forming a new lab to develop an alternative to OpenAI's ChatGPT, the Information reported Monday, citing people with direct knowledge of the effort.
 ",367,www.newsmax.com,0.0062,0.01,0.0708,0.5034,0.4096,https://www.newsmax.com,['https://twitter.com/newsmax'],['https://twitter.com/newsmax'],newsmax,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.8293333333333334,0.17066666666666666,0.46613333333333334
106,0.7754,foxnews,2023-02-28 18:35:03+00:00,,"Don’t fall for these fake, malware-producing ChatGPT sites, apps https://t.co/mM421G8onb",23809398,2007-03-17 19:01:26+00:00,True,https://twitter.com/FoxNews/status/1630637721759694864,26,25,1,47,63101.0,,,,,,"Don’t fall for these fake, malware-producing ChatGPT sites, apps ",369,www.foxnews.com,0.0011,0.0026,0.0089,0.5328,0.4547,https://www.foxnews.com,['https://twitter.com/foxnews'],['https://twitter.com/foxnews'],foxnews,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}",0.1738333333333333,0.7545833333333333,0.07158333333333333,-0.15014166666666665
107,0.8124,dcexaminer,2023-02-26 08:42:27+00:00,,"ChatGPT is ominous, but the pen is mightier https://t.co/vhia8K3kKx",332096,2009-01-13 22:16:00+00:00,True,https://twitter.com/dcexaminer/status/1629763814483804163,0,3,1,3,1587.0,,,,,"[User(username='Microsoft', id=74286565, displayname='Microsoft', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","ChatGPT is ominous, but the pen is mightier ",379,www.washingtonexaminer.com,0.0018,0.0252,0.0152,0.3119,0.646,https://www.washingtonexaminer.com,['https://twitter.com/DCExaminer'],['https://twitter.com/dcexaminer'],dcexaminer,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.1779}",0.10116666666666667,0.8251666666666667,0.07366666666666667,0.052133333333333344
108,0.8533,nowtheendbegins,2023-01-31 17:50:14+00:00,"['ChatGPT', 'MarkoftheBeast', 'EndTimes', 'NowTheEndBegins', 'BibleProphecy', 'KJV1611']",JUST ANNOUNCED - The Biggest Buzz In The Tech World Right Now Is Something Called ChatGPT And It Will Bring Our Global Society A Giant Step Closer To The End #ChatGPT @OpenAI #MarkoftheBeast #EndTimes #NowTheEndBegins #BibleProphecy #KJV1611 https://t.co/sLvcvOH2ST,37906,2010-05-16 03:07:43+00:00,False,https://twitter.com/NowTheEndBegins/status/1620479582972563456,3,12,0,20,1743.0,,,,,"[User(username='OpenAI', id=4398626122, displayname='OpenAI', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",JUST ANNOUNCED - The Biggest Buzz In The Tech World Right Now Is Something Called ChatGPT And It Will Bring Our Global Society A Giant Step Closer To The End #ChatGPT @OpenAI #MarkoftheBeast #EndTimes #NowTheEndBegins #BibleProphecy #KJV1611 ,399,www.nowtheendbegins.com,0.0,0.0046,0.0002,0.4914,0.5038,https://www.nowtheendbegins.com,['https://twitter.com/nowtheendbegins'],['https://twitter.com/nowtheendbegins'],nowtheendbegins,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
109,0.8559,fdrlst,2023-02-28 16:00:02+00:00,,"ChatGPT’s Leftist Bias Accents Society’s Hunger For Free Thinkers
https://t.co/cuKdb0FAri",400345,2013-05-06 15:23:16+00:00,True,https://twitter.com/FDRLST/status/1630598712404897798,1,4,0,18,4713.0,,,,,,"ChatGPT’s Leftist Bias Accents Society’s Hunger For Free Thinkers
",402,thefederalist.com,0.0,0.1095,0.0157,0.1852,0.6897,https://thefederalist.com,['https://twitter.com/FDRLST'],['https://twitter.com/fdrlst'],fdrlst,"{'neg': 0.268, 'neu': 0.472, 'pos': 0.26, 'compound': 0.2263}",0.268,0.472,0.26,0.2263
110,0.8697,dailycaller,2023-01-20 07:40:01+00:00,,Woke ChatGPT Could Be Our Doctor? https://t.co/M2ubLjRlzm,1056938,2009-05-11 18:31:37+00:00,True,https://twitter.com/DailyCaller/status/1616339750863998977,2,3,0,19,5993.0,,,,,,Woke ChatGPT Could Be Our Doctor? ,417,dailycaller.com,0.0006,0.0058,0.0087,0.1828,0.8021,https://dailycaller.com,['https://twitter.com/DailyCaller'],['https://twitter.com/dailycaller'],dailycaller,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.119,0.7869999999999999,0.0945,-0.07655
111,0.871,charisma_news,2023-01-30 17:23:30+00:00,"['charismamedia', 'charismanews', 'ChatGPT', 'AI', 'technology', 'future', 'scripture', 'Spirit']","""How does spirituality function in a world that's driven by data and driven by information?""
https://t.co/jEGjXQz79V

#charismamedia #charismanews #ChatGPT #AI #technology #future #scripture #Spirit",20947,2011-09-09 14:45:00+00:00,False,https://twitter.com/charisma_news/status/1620110467279556636,0,0,0,0,138.0,,,,,,"""How does spirituality function in a world that's driven by data and driven by information?""


#charismamedia #charismanews #ChatGPT #AI #technology #future #scripture #Spirit",419,www.charismanews.com,0.0003,0.0,0.0019,0.3694,0.6283,https://www.charismanews.com,['https://twitter.com/#!/charisma_news'],['https://twitter.com/#!/charisma_news'],charisma_news,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.1779}",0.0,0.928,0.072,0.1779
112,0.8887,theblaze,2023-02-21 17:00:33+00:00,,Florida students accused of using ChatGPT AI to cheat on essays for elite academic program https://t.co/z3JuiUHSzl,880801,2007-12-01 22:23:57+00:00,True,https://twitter.com/theblaze/status/1628077225886224384,5,11,2,31,7861.0,,,,,,Florida students accused of using ChatGPT AI to cheat on essays for elite academic program ,430,www.theblaze.com,0.0,0.0004,0.0043,0.3091,0.6862,https://www.theblaze.com,['https://twitter.com/theblaze'],['https://twitter.com/theblaze'],theblaze,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.6369}",0.16824999999999998,0.7555000000000001,0.07625,-0.31645
