garden,basement,elevator,balcony,floor (storey),nmbr of rooms,sq_meters,construction year,price,unemployment,Anteil Gruenenwaehler,Berlin,Duesseldorf,Frankfurt,Hamburg,Koeln,Muenchen,Stuttgart
True,True,True,False,-1.0,3.0,128.09,2021.0,1602700.0,1,3,0,0,0,1,0,0,0
True,True,True,False,-1.0,3.0,128.09,2021.0,1602700.0,1,3,0,0,0,1,0,0,0
True,True,True,False,-1.0,5.0,192.13,2021.0,1614000.0,3,1,0,0,0,1,0,0,0
True,True,True,False,-1.0,5.0,192.13,2021.0,1614000.0,3,1,0,0,0,1,0,0,0
False,False,True,True,4.0,3.0,92.0,2023.0,1640000.0,2,2,0,0,0,1,0,0,0
False,False,False,True,-1.0,4.0,122.39,1900.0,1649000.0,1,2,0,0,0,1,0,0,0
False,True,False,False,6.0,6.0,196.0,1973.0,1650000.0,1,3,0,0,0,1,0,0,0
False,True,True,True,5.0,2.5,146.69,2012.0,1690000.0,1,3,0,0,0,1,0,0,0
False,True,False,False,-1.0,4.0,220.0,2004.0,1690000.0,1,2,0,0,0,1,0,0,0
True,True,True,True,-1.0,3.0,126.0,1952.0,1690000.0,1,3,0,0,0,1,0,0,0
True,False,False,False,-1.0,5.0,177.0,2003.0,1695000.0,2,3,0,0,0,1,0,0,0
True,False,False,True,1.0,4.0,177.3,2023.0,1719000.0,1,2,0,0,0,1,0,0,0
True,True,True,True,-1.0,6.5,179.0,1900.0,1750000.0,1,3,0,0,0,1,0,0,0
False,True,True,False,-1.0,4.0,157.5,2004.0,1750000.0,1,3,0,0,0,1,0,0,0
False,True,True,True,-1.0,5.0,192.52,2021.0,1771300.0,3,1,0,0,0,1,0,0,0
False,True,True,True,-1.0,5.0,192.52,2021.0,1771300.0,3,1,0,0,0,1,0,0,0
True,False,True,False,-1.0,5.0,151.05,2021.0,1790000.0,1,3,0,0,0,1,0,0,0
True,False,False,True,1.0,4.0,182.9,2023.0,1799000.0,1,2,0,0,0,1,0,0,0
True,True,True,True,1.0,4.0,144.88,2011.0,1840000.0,1,2,0,0,0,1,0,0,0
False,True,True,True,-1.0,2.0,95.26,2010.0,1850000.0,2,2,0,0,0,1,0,0,0
True,False,False,True,-1.0,4.0,187.6,2023.0,1899000.0,1,2,0,0,0,1,0,0,0
False,True,True,True,4.0,4.0,170.0,2007.0,1900000.0,3,3,0,0,0,1,0,0,0
False,True,True,True,2.0,7.5,217.0,1900.0,1910000.0,1,3,0,0,0,1,0,0,0
False,True,True,True,3.0,7.5,221.4,1900.0,1950000.0,1,3,0,0,0,1,0,0,0
True,True,True,False,1.0,3.0,122.0,2006.0,1950000.0,3,3,0,0,0,1,0,0,0
True,True,True,False,-1.0,6.5,237.0,2019.0,1956000.0,1,1,0,0,0,1,0,0,0
False,True,True,False,-1.0,7.0,255.0,2019.0,2035000.0,1,1,0,0,0,1,0,0,0
True,True,False,False,4.0,4.0,187.0,1907.0,2100000.0,1,3,0,0,0,1,0,0,0
False,True,True,True,-1.0,5.0,162.96,2021.0,2124300.0,1,3,0,0,0,1,0,0,0
False,True,True,True,-1.0,5.0,162.96,2021.0,2124300.0,1,3,0,0,0,1,0,0,0
False,True,True,True,3.0,4.0,151.0,2022.0,2150000.0,1,3,0,0,0,1,0,0,0
False,True,True,True,3.0,4.0,160.0,2022.0,2160000.0,1,3,0,0,0,1,0,0,0
False,True,True,True,6.0,3.0,147.0,2017.0,2179000.0,1,2,0,0,0,1,0,0,0
False,False,True,True,-1.0,4.0,198.0,2020.0,2200000.0,2,2,0,0,0,1,0,0,0
True,True,False,False,-1.0,5.0,180.0,1920.0,2250000.0,1,2,0,0,0,1,0,0,0
False,False,True,True,-1.0,6.0,169.0,2022.0,2250000.0,1,3,0,0,0,1,0,0,0
False,True,True,True,1.0,6.0,171.0,2022.0,2250000.0,1,3,0,0,0,1,0,0,0
False,False,False,False,3.0,2.0,145.0,2005.0,2320000.0,2,2,0,0,0,1,0,0,0
False,False,True,True,4.0,4.0,151.0,2022.0,2380000.0,1,3,0,0,0,1,0,0,0
False,True,True,False,3.0,4.0,154.0,2021.0,2380000.0,1,3,0,0,0,1,0,0,0
False,True,True,True,3.0,4.0,154.0,2022.0,2380000.0,1,3,0,0,0,1,0,0,0
False,True,True,True,-1.0,5.0,188.0,2021.0,2387100.0,1,3,0,0,0,1,0,0,0
False,True,True,True,-1.0,5.0,188.0,2021.0,2387100.0,1,3,0,0,0,1,0,0,0
False,True,True,True,3.0,4.0,159.0,2022.0,2420000.0,1,3,0,0,0,1,0,0,0
False,False,False,True,3.0,3.0,155.0,1999.0,2450000.0,1,2,0,0,0,1,0,0,0
False,True,True,True,3.0,3.0,138.0,2021.0,2480000.0,1,3,0,0,0,1,0,0,0
False,False,False,True,-1.0,7.5,210.46,1900.0,2495000.0,1,2,0,0,0,1,0,0,0
True,True,False,True,-1.0,5.0,222.0,2012.0,2690000.0,1,2,0,0,0,1,0,0,0
False,True,True,True,-1.0,4.0,139.0,2017.0,2700000.0,1,2,0,0,0,1,0,0,0
True,True,True,True,-1.0,6.0,340.0,2021.0,2780000.0,1,1,0,0,0,1,0,0,0
True,False,True,True,-1.0,4.0,168.0,2015.0,2880000.0,1,3,0,0,0,1,0,0,0
True,True,True,True,-1.0,6.0,230.87,2021.0,2942600.0,1,3,0,0,0,1,0,0,0
True,True,True,True,-1.0,6.0,230.87,2021.0,2942600.0,1,3,0,0,0,1,0,0,0
False,False,True,False,2.0,4.0,168.59,1900.0,2950000.0,1,2,0,0,0,1,0,0,0
False,False,False,True,2.0,6.0,225.31,1920.0,3179000.0,2,3,0,0,0,1,0,0,0
True,False,False,True,-1.0,11.5,358.4,1898.0,3290000.0,2,3,0,0,0,1,0,0,0
False,True,True,True,2.0,8.0,228.0,1920.0,3300000.0,2,3,0,0,0,1,0,0,0
True,True,True,True,4.0,7.0,220.08,2006.0,3650000.0,3,3,0,0,0,1,0,0,0
False,False,True,False,3.0,4.0,218.0,2015.0,3850000.0,1,3,0,0,0,1,0,0,0
False,False,False,True,-1.0,7.0,330.0,2021.0,3900000.0,2,2,0,0,0,1,0,0,0
True,False,True,True,-1.0,10.0,350.0,1900.0,3980000.0,1,3,0,0,0,1,0,0,0
True,True,True,True,3.0,3.0,294.41,2016.0,4850000.0,1,2,0,0,0,1,0,0,0
False,True,True,True,3.0,3.0,277.98,2018.0,5040000.0,1,2,0,0,0,1,0,0,0
False,True,True,True,2.0,5.0,321.0,1900.0,6200000.0,1,2,0,0,0,1,0,0,0
False,False,False,False,-1.0,15.0,818.0,1915.0,7771000.0,1,2,0,0,0,1,0,0,0
False,False,False,False,2.0,3.0,63.0,1910.0,230000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,1.0,4.0,85.0,1900.0,439000.0,1,3,0,0,0,0,0,0,1
False,True,False,True,2.0,2.0,51.4,1971.0,239000.0,3,2,0,0,0,0,0,0,1
False,False,False,False,4.0,2.0,36.0,1910.0,160000.0,2,1,0,0,0,0,0,0,1
False,False,False,False,3.0,3.0,62.5,1910.0,270000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,3.5,74.59,1973.0,354000.0,1,1,0,0,0,0,0,0,1
False,True,False,True,1.0,4.0,85.0,1962.0,384000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,1.0,3.0,75.0,1971.0,475000.0,3,3,0,0,0,0,0,0,1
False,True,True,True,-1.0,3.5,102.0,1998.0,1250000.0,2,1,0,0,0,0,0,0,1
True,True,False,True,2.0,3.5,110.0,1911.0,750000.0,2,3,0,0,0,0,0,0,1
True,True,False,True,-1.0,3.0,75.0,1901.0,335000.0,2,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,2.0,61.0,1998.0,69000.0,2,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,2.0,61.0,1998.0,69000.0,2,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,2.0,41.0,1913.0,130000.0,1,3,0,0,0,0,0,0,1
False,True,False,False,-1.0,2.0,61.0,1998.0,160000.0,2,1,0,0,0,0,0,0,1
False,False,False,False,4.0,2.0,36.0,1910.0,170000.0,2,1,0,0,0,0,0,0,1
False,True,False,False,2.0,1.0,28.0,1961.0,179000.0,3,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,1.0,29.0,1965.0,185000.0,2,1,0,0,0,0,0,0,1
False,False,False,False,-1.0,2.0,51.0,1933.0,190000.0,1,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,1.0,30.0,1958.0,200000.0,1,1,0,0,0,0,0,0,1
True,True,False,False,3.0,2.0,38.0,1984.0,200000.0,1,2,0,0,0,0,0,0,1
False,True,True,True,-1.0,1.5,33.1,1993.0,200000.0,2,3,0,0,0,0,0,0,1
False,True,False,True,1.0,1.0,39.0,1989.0,210000.0,1,2,0,0,0,0,0,0,1
False,False,False,False,-1.0,2.0,45.95,1953.0,222000.0,1,3,0,0,0,0,0,0,1
False,False,False,False,-1.0,2.0,54.0,1901.0,230000.0,3,2,0,0,0,0,0,0,1
False,False,False,False,1.0,3.0,48.0,1938.0,235500.0,3,2,0,0,0,0,0,0,1
False,True,False,False,4.0,2.0,55.0,1910.0,244000.0,3,2,0,0,0,0,0,0,1
False,True,True,True,2.0,2.0,58.19,1973.0,245000.0,1,2,0,0,0,0,0,0,1
False,False,False,True,1.0,1.0,39.0,1971.0,250000.0,1,3,0,0,0,0,0,0,1
False,True,True,True,1.0,2.0,59.0,1962.0,250000.0,3,1,0,0,0,0,0,0,1
False,True,False,True,1.0,2.0,45.0,1900.0,254900.0,3,3,0,0,0,0,0,0,1
False,False,False,False,-1.0,2.0,54.0,1913.0,259000.0,1,3,0,0,0,0,0,0,1
False,True,False,False,1.0,2.0,39.0,1953.0,260000.0,1,3,0,0,0,0,0,0,1
False,True,False,True,-1.0,3.0,61.0,1961.0,265000.0,1,1,0,0,0,0,0,0,1
False,True,False,True,2.0,2.5,61.0,1958.0,269000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,3.0,68.41,1956.0,270000.0,1,1,0,0,0,0,0,0,1
False,True,False,False,2.0,2.0,57.21,1920.0,270000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,1.0,2.0,63.98,1973.0,270000.0,2,1,0,0,0,0,0,0,1
False,False,False,False,-1.0,2.0,40.94,1993.0,270000.0,2,3,0,0,0,0,0,0,1
False,True,False,False,-1.0,2.0,56.0,1914.0,275000.0,3,2,0,0,0,0,0,0,1
False,True,False,False,-1.0,3.0,60.0,1917.0,275000.0,3,3,0,0,0,0,0,0,1
False,False,False,False,1.0,3.0,63.0,1910.0,280000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,1.5,56.0,1984.0,280000.0,1,2,0,0,0,0,0,0,1
True,True,False,False,2.0,2.5,60.0,1965.0,285000.0,1,2,0,0,0,0,0,0,1
False,True,True,True,5.0,2.0,52.0,1978.0,285000.0,2,3,0,0,0,0,0,0,1
False,True,True,True,2.0,2.0,52.0,1969.0,295000.0,3,3,0,0,0,0,0,0,1
False,True,False,True,2.0,2.0,50.0,1962.0,296000.0,2,3,0,0,0,0,0,0,1
False,False,False,False,-1.0,2.0,61.0,1998.0,298000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,2.5,55.0,1953.0,298000.0,1,1,0,0,0,0,0,0,1
True,False,False,False,-1.0,2.0,51.0,1997.0,298500.0,2,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,3.0,55.0,1955.0,299000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,1.0,2.0,59.0,1968.0,299000.0,1,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,2.0,46.0,1992.0,299000.0,1,3,0,0,0,0,0,0,1
False,False,True,True,1.0,2.0,56.0,2004.0,299000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,3.0,3.0,65.0,1960.0,300000.0,3,2,0,0,0,0,0,0,1
True,True,False,False,-1.0,2.0,49.0,1992.0,305000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,3.0,2.0,72.0,1975.0,315000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,1.0,2.0,58.3,1974.0,320000.0,1,1,0,0,0,0,0,0,1
False,True,True,True,1.0,3.0,81.39,1965.0,320000.0,3,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,4.0,86.0,1960.0,320000.0,3,2,0,0,0,0,0,0,1
False,False,False,False,-1.0,4.0,86.0,1960.0,320000.0,3,2,0,0,0,0,0,0,1
False,True,False,False,2.0,2.5,60.21,1954.0,329000.0,1,3,0,0,0,0,0,0,1
False,True,False,True,-1.0,2.0,53.0,1962.0,329000.0,1,1,0,0,0,0,0,0,1
False,True,False,True,1.0,3.5,72.7,1970.0,333000.0,2,1,0,0,0,0,0,0,1
False,True,True,False,2.0,2.0,61.0,1968.0,334000.0,3,3,0,0,0,0,0,0,1
False,True,False,False,-1.0,2.0,55.0,1910.0,335000.0,2,3,0,0,0,0,0,0,1
False,True,False,False,2.0,3.0,75.94,1950.0,335000.0,3,1,0,0,0,0,0,0,1
False,True,True,True,8.0,2.5,80.0,1961.0,340000.0,1,1,0,0,0,0,0,0,1
False,False,True,True,12.0,2.5,74.3,1973.0,340000.0,1,2,0,0,0,0,0,0,1
True,True,False,True,-1.0,3.0,70.0,1956.0,345000.0,1,1,0,0,0,0,0,0,1
False,True,False,True,1.0,3.0,74.0,1970.0,348900.0,2,1,0,0,0,0,0,0,1
True,True,False,True,-1.0,3.0,80.0,1983.0,349000.0,3,1,0,0,0,0,0,0,1
False,False,False,False,-1.0,4.0,91.54,1887.0,349000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,2.0,2.0,55.0,1960.0,358000.0,1,3,0,0,0,0,0,0,1
False,True,False,False,-1.0,3.0,71.0,1956.0,359000.0,1,1,0,0,0,0,0,0,1
True,True,False,True,2.0,3.0,66.0,1970.0,360000.0,1,2,0,0,0,0,0,0,1
False,True,False,False,4.0,2.0,60.0,1930.0,365000.0,1,3,0,0,0,0,0,0,1
False,False,True,False,1.0,2.0,64.0,1985.0,370000.0,1,2,0,0,0,0,0,0,1
True,False,False,True,-1.0,3.0,70.0,1970.0,375000.0,1,2,0,0,0,0,0,0,1
True,True,False,False,-1.0,3.0,75.5,1938.0,376000.0,2,3,0,0,0,0,0,0,1
False,True,False,False,2.0,3.0,86.0,1930.0,379000.0,2,1,0,0,0,0,0,0,1
True,True,False,True,3.0,3.0,74.0,1973.0,379500.0,1,1,0,0,0,0,0,0,1
False,False,False,True,-1.0,4.0,79.0,1964.0,380000.0,3,2,0,0,0,0,0,0,1
False,True,False,False,-1.0,4.0,68.0,1936.0,385000.0,3,2,0,0,0,0,0,0,1
False,True,False,False,-1.0,4.0,68.0,1936.0,385000.0,3,2,0,0,0,0,0,0,1
False,False,False,True,2.0,3.0,75.94,1992.0,395000.0,1,1,0,0,0,0,0,0,1
True,False,False,True,-1.0,4.0,91.0,1953.0,395000.0,1,1,0,0,0,0,0,0,1
True,False,False,False,-1.0,3.0,80.0,1966.0,397000.0,1,1,0,0,0,0,0,0,1
False,True,False,False,3.0,3.5,100.0,1907.0,398000.0,2,1,0,0,0,0,0,0,1
False,False,False,False,-1.0,2.0,102.0,1913.0,398000.0,1,3,0,0,0,0,0,0,1
False,True,False,True,3.0,3.0,74.6,1959.0,399000.0,2,3,0,0,0,0,0,0,1
True,False,False,False,-1.0,4.0,88.48,1956.0,399000.0,1,1,0,0,0,0,0,0,1
False,True,True,True,9.0,3.0,77.0,1970.0,399000.0,1,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,4.0,116.14,1887.0,399000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,2.0,3.0,65.0,1951.0,400000.0,1,1,0,0,0,0,0,0,1
True,False,True,True,2.0,2.0,64.0,2008.0,400200.0,1,1,0,0,0,0,0,0,1
True,False,True,True,2.0,2.0,64.0,2008.0,400200.0,1,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,3.5,85.0,1981.0,400440.0,1,1,0,0,0,0,0,0,1
False,False,False,False,-1.0,3.5,85.0,1981.0,400440.0,1,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,3.0,69.0,1996.0,410000.0,1,2,0,0,0,0,0,0,1
False,False,False,True,1.0,3.0,74.0,1962.0,415000.0,3,2,0,0,0,0,0,0,1
False,True,False,True,1.0,3.0,75.7,1990.0,420000.0,2,1,0,0,0,0,0,0,1
False,True,False,False,2.0,4.5,88.0,1898.0,420000.0,3,1,0,0,0,0,0,0,1
False,True,True,True,5.0,3.5,86.0,1968.0,425000.0,1,1,0,0,0,0,0,0,1
False,True,False,True,3.0,4.0,95.3,1969.0,434000.0,3,1,0,0,0,0,0,0,1
False,True,False,True,1.0,2.0,48.0,1955.0,435000.0,1,3,0,0,0,0,0,0,1
False,True,True,False,8.0,2.0,74.0,1969.0,435000.0,1,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,4.0,88.31,1910.0,440000.0,3,1,0,0,0,0,0,0,1
False,False,False,True,-1.0,2.5,71.0,2012.0,445000.0,3,2,0,0,0,0,0,0,1
False,True,True,True,1.0,2.0,59.0,2020.0,447900.0,1,1,0,0,0,0,0,0,1
False,True,True,False,-1.0,3.0,69.0,1956.0,449000.0,1,3,0,0,0,0,0,0,1
False,True,False,True,3.0,3.0,74.0,1960.0,449000.0,2,3,0,0,0,0,0,0,1
True,True,False,False,-1.0,2.5,53.6,1993.0,449500.0,1,1,0,0,0,0,0,0,1
True,True,True,False,-1.0,2.0,71.25,2024.0,449800.0,2,3,0,0,0,0,0,0,1
False,True,True,False,1.0,4.0,115.0,1972.0,450000.0,1,2,0,0,0,0,0,0,1
False,True,False,True,2.0,3.0,68.0,1995.0,450000.0,1,2,0,0,0,0,0,0,1
False,True,True,True,1.0,2.5,71.0,1977.0,454000.0,1,3,0,0,0,0,0,0,1
True,True,False,True,-1.0,3.0,76.1,1966.0,454000.0,2,2,0,0,0,0,0,0,1
False,True,False,True,2.0,3.5,86.0,1981.0,459000.0,1,1,0,0,0,0,0,0,1
False,True,False,True,2.0,3.5,74.51,1986.0,465000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,3.0,75.0,1940.0,469000.0,2,3,0,0,0,0,0,0,1
False,True,False,False,1.0,4.0,87.0,1911.0,470000.0,2,3,0,0,0,0,0,0,1
False,True,False,True,-1.0,4.5,105.0,1970.0,470000.0,3,1,0,0,0,0,0,0,1
True,True,False,False,-1.0,4.0,90.0,1935.0,479000.0,2,1,0,0,0,0,0,0,1
True,False,False,True,-1.0,4.5,102.0,1972.0,479000.0,1,2,0,0,0,0,0,0,1
False,False,False,False,-1.0,3.0,145.0,1927.0,480000.0,1,2,0,0,0,0,0,0,1
False,False,False,True,-1.0,3.0,73.0,1972.0,485000.0,1,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,3.0,71.0,1955.0,490000.0,1,3,0,0,0,0,0,0,1
False,False,False,True,-1.0,3.0,100.0,2000.0,495000.0,1,3,0,0,0,0,0,0,1
True,True,False,True,3.0,4.0,89.0,1964.0,495000.0,3,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,2.0,64.0,2019.0,498000.0,1,2,0,0,0,0,0,0,1
False,True,True,True,1.0,4.5,103.42,1978.0,498000.0,1,1,0,0,0,0,0,0,1
False,True,True,True,4.0,4.5,92.36,1994.0,498500.0,1,2,0,0,0,0,0,0,1
True,True,False,False,1.0,4.0,101.0,1935.0,499000.0,2,1,0,0,0,0,0,0,1
False,True,False,False,-1.0,4.0,95.0,1912.0,499000.0,1,1,0,0,0,0,0,0,1
False,False,False,True,2.0,3.0,98.0,1919.0,499000.0,2,3,0,0,0,0,0,0,1
False,True,True,True,-1.0,2.0,74.0,1998.0,499000.0,1,3,0,0,0,0,0,0,1
False,True,False,False,3.0,3.0,95.0,1970.0,499000.0,1,1,0,0,0,0,0,0,1
False,True,True,True,1.0,4.5,107.12,1974.0,520000.0,2,1,0,0,0,0,0,0,1
True,True,False,False,2.0,4.0,101.0,1935.0,529000.0,2,1,0,0,0,0,0,0,1
True,True,False,False,-1.0,3.5,108.0,1973.0,545000.0,3,1,0,0,0,0,0,0,1
True,False,False,True,2.0,4.0,110.0,1953.0,548500.0,1,1,0,0,0,0,0,0,1
False,True,False,False,5.0,2.5,76.0,1908.0,549000.0,1,3,0,0,0,0,0,0,1
False,False,True,True,1.0,3.0,83.55,2023.0,549000.0,1,2,0,0,0,0,0,0,1
False,True,False,False,2.0,5.0,130.0,1874.0,550000.0,1,3,0,0,0,0,0,0,1
False,True,False,False,-1.0,3.0,79.63,1995.0,550000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,3.0,3.0,68.98,2022.0,552000.0,1,1,0,0,0,0,0,0,1
True,True,False,False,3.0,3.0,90.0,1901.0,559000.0,2,3,0,0,0,0,0,0,1
False,True,False,False,-1.0,3.5,95.05,1912.0,559000.0,2,3,0,0,0,0,0,0,1
False,False,True,True,1.0,3.0,83.54,2023.0,559000.0,1,2,0,0,0,0,0,0,1
False,False,True,True,-1.0,3.0,80.0,1955.0,559000.0,1,3,0,0,0,0,0,0,1
False,False,True,True,-1.0,2.5,71.35,2022.0,559700.0,1,2,0,0,0,0,0,0,1
False,False,True,True,2.0,3.0,83.55,2023.0,565000.0,1,2,0,0,0,0,0,0,1
False,False,True,True,2.0,3.0,83.54,2023.0,573000.0,1,2,0,0,0,0,0,0,1
False,False,False,False,1.0,5.0,110.0,1900.0,579000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,2.0,3.0,74.6,2020.0,579000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,2.0,3.0,74.6,2020.0,579000.0,2,1,0,0,0,0,0,0,1
True,True,False,True,2.0,2.0,80.08,1954.0,579600.0,1,1,0,0,0,0,0,0,1
False,True,True,True,3.0,2.0,65.48,2024.0,581300.0,2,3,0,0,0,0,0,0,1
False,False,True,True,1.0,3.0,86.46,2023.0,583000.0,1,2,0,0,0,0,0,0,1
False,False,True,True,3.0,3.0,84.74,2023.0,587000.0,1,2,0,0,0,0,0,0,1
False,True,False,False,4.0,6.0,130.25,1914.0,590000.0,2,1,0,0,0,0,0,0,1
False,False,True,True,3.0,3.0,83.54,2023.0,593000.0,1,2,0,0,0,0,0,0,1
True,False,False,False,-1.0,2.5,86.0,2015.0,595000.0,1,3,0,0,0,0,0,0,1
True,False,False,False,-1.0,3.5,92.0,1952.0,605880.0,3,3,0,0,0,0,0,0,1
False,False,True,False,-1.0,3.0,81.73,2022.0,612200.0,3,1,0,0,0,0,0,0,1
True,True,True,True,-1.0,4.0,95.0,2016.0,615000.0,2,1,0,0,0,0,0,0,1
False,False,True,True,1.0,3.0,82.4,2022.0,625400.0,3,1,0,0,0,0,0,0,1
False,True,True,True,1.0,3.0,81.3,2020.0,633000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,1.0,3.0,81.3,2020.0,633000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,1.0,3.0,81.3,2020.0,633000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,1.0,3.0,81.3,2020.0,633000.0,2,1,0,0,0,0,0,0,1
False,False,True,False,-1.0,3.0,82.0,2023.0,639900.0,1,2,0,0,0,0,0,0,1
False,True,False,False,-1.0,4.0,100.0,2010.0,640000.0,1,3,0,0,0,0,0,0,1
True,True,True,True,4.0,4.0,98.2,2017.0,644000.0,2,1,0,0,0,0,0,0,1
True,True,True,True,-1.0,4.0,91.6,2016.0,645000.0,2,1,0,0,0,0,0,0,1
False,True,False,False,2.0,4.0,95.0,1912.0,666250.0,2,3,0,0,0,0,0,0,1
False,True,True,True,2.0,3.0,86.2,2020.0,669000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,2.0,3.0,86.2,2020.0,669000.0,2,1,0,0,0,0,0,0,1
False,True,True,True,2.0,3.0,86.2,2020.0,669000.0,2,1,0,0,0,0,0,0,1
False,True,False,True,3.0,3.0,93.0,1910.0,670000.0,1,3,0,0,0,0,0,0,1
True,False,True,True,2.0,4.5,120.0,1985.0,675000.0,1,1,0,0,0,0,0,0,1
False,False,True,True,1.0,3.0,70.24,2023.0,686000.0,1,3,0,0,0,0,0,0,1
False,False,True,True,2.0,4.0,101.46,2023.0,687000.0,1,2,0,0,0,0,0,0,1
False,False,False,False,3.0,6.0,177.0,1905.0,690000.0,3,1,0,0,0,0,0,0,1
False,True,True,True,1.0,3.0,89.78,2022.0,699000.0,1,1,0,0,0,0,0,0,1
True,True,True,True,-1.0,3.0,89.78,2022.0,699000.0,1,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,4.5,124.44,1929.0,699000.0,1,2,0,0,0,0,0,0,1
False,False,False,False,-1.0,3.5,105.85,1988.0,699000.0,1,2,0,0,0,0,0,0,1
False,False,False,True,-1.0,3.0,76.92,2023.0,699000.0,1,2,0,0,0,0,0,0,1
False,False,True,True,2.0,3.0,70.18,2023.0,708000.0,1,3,0,0,0,0,0,0,1
False,False,True,False,1.0,3.0,82.38,2021.0,712200.0,2,3,0,0,0,0,0,0,1
False,False,True,True,-1.0,3.5,83.16,2022.0,714600.0,1,2,0,0,0,0,0,0,1
False,True,True,True,1.0,4.0,93.5,2010.0,720000.0,2,2,0,0,0,0,0,0,1
False,False,True,True,3.0,3.5,93.0,1979.0,720000.0,1,3,0,0,0,0,0,0,1
False,True,True,True,-1.0,4.5,113.0,2003.0,730000.0,3,1,0,0,0,0,0,0,1
True,True,True,False,-1.0,4.5,93.7,2018.0,743000.0,1,1,0,0,0,0,0,0,1
False,False,True,True,-1.0,4.0,87.04,2022.0,749000.0,1,2,0,0,0,0,0,0,1
False,False,False,True,3.0,5.0,160.0,1910.0,749000.0,2,1,0,0,0,0,0,0,1
True,False,True,False,-1.0,3.5,75.27,2023.0,758000.0,1,3,0,0,0,0,0,0,1
False,True,True,True,2.0,4.0,93.0,2023.0,768500.0,1,2,0,0,0,0,0,0,1
True,True,False,False,-1.0,4.0,102.0,1982.0,770000.0,3,3,0,0,0,0,0,0,1
True,False,True,False,1.0,4.0,104.37,2023.0,775000.0,1,3,0,0,0,0,0,0,1
False,True,False,False,-1.0,3.0,170.0,1997.0,787000.0,3,1,0,0,0,0,0,0,1
False,True,False,True,-1.0,3.0,170.0,1997.0,787000.0,3,1,0,0,0,0,0,0,1
False,False,False,True,-1.0,4.0,85.54,2023.0,799000.0,1,2,0,0,0,0,0,0,1
False,True,False,True,-1.0,5.0,113.0,1967.0,800000.0,1,2,0,0,0,0,0,0,1
False,False,True,True,4.0,2.0,63.72,2023.0,812000.0,1,3,0,0,0,0,0,0,1
False,False,False,True,-1.0,4.0,88.51,2023.0,815000.0,1,2,0,0,0,0,0,0,1
False,True,True,False,5.0,3.0,97.0,1889.0,819000.0,1,3,0,0,0,0,0,0,1
False,True,False,True,2.0,4.0,117.16,1913.0,820000.0,1,1,0,0,0,0,0,0,1
True,False,False,False,-1.0,3.0,92.38,2023.0,825000.0,1,2,0,0,0,0,0,0,1
False,False,True,False,1.0,3.0,120.0,1978.0,830000.0,1,2,0,0,0,0,0,0,1
True,False,False,False,-1.0,4.0,104.0,1953.0,840000.0,2,1,0,0,0,0,0,0,1
False,False,True,True,3.0,3.0,70.21,2023.0,842000.0,1,3,0,0,0,0,0,0,1
False,True,False,True,-1.0,8.0,189.0,1884.0,847000.0,1,3,0,0,0,0,0,0,1
True,False,True,False,-1.0,3.5,100.65,2020.0,879500.0,1,1,0,0,0,0,0,0,1
False,True,False,True,3.0,6.0,160.0,1920.0,889000.0,2,3,0,0,0,0,0,0,1
False,False,True,True,-1.0,4.0,112.0,2016.0,890000.0,3,2,0,0,0,0,0,0,1
False,True,True,False,-1.0,4.5,123.0,2013.0,895000.0,1,3,0,0,0,0,0,0,1
